Annee,Marque,Modele,Transmission,Couleur,Prix
2015,Chevrolet,Cruze,automatic,black,8500
2015,Chevrolet,Cruze,automatic,black,14300
2015,Chevrolet,Colorado,automatic,black,33800
2015,Chevrolet,Malibu,automatic,black,14300
2015,Chevrolet,Tahoe,automatic,black,48700
2015,Chevrolet,Tahoe,automatic,black,50600
2015,Chevrolet,Tahoe,automatic,black,53000
2015,Chrysler,200,automatic,beige,14300
2015,Chrysler,200,automatic,black,16900
2015,Chrysler,200,automatic,black,14800
2015,Chrysler,200,automatic,black,16600
2015,Chrysler,200,automatic,black,24500
2015,Chrysler,Town,,,
2015,Chrysler,200,automatic,black,15600
2015,Chrysler,200,automatic,black,17500
2015,Chrysler,200,automatic,tan,14100
2015,Chrysler,Town,,,
2015,Dodge,Challenger,automatic,black,23300
2015,Chrysler,200,automatic,black,13900
2015,Chrysler,200,automatic,black,14400
2015,Ford,Escape,automatic,gray,20700
2015,Ford,Expedition,automatic,black,46200
2015,Dodge,Dart,automatic,black,13200
2015,Ford,Escape,automatic,gray,20100
2015,Dodge,Grand,,,
2015,Ford,Expedition,automatic,black,46000
2015,Dodge,Grand,,,
2015,Ford,Escape,automatic,beige,17500
2015,Kia,Sorento,automatic,gray,20300
2015,Kia,Optima,automatic,gray,14500
2015,Kia,Sorento,automatic,gray,20500
2015,Kia,Sorento,automatic,beige,20300
2015,Mercedes-Benz,C-Class,automatic,black,35500
2015,Mercedes-Benz,GL-Class,automatic,black,58500
2015,Mazda,CX-5,automatic,beige,20500
2015,Lexus,RC,,,
2015,Mercedes-Benz,GL-Class,automatic,black,60500
2015,Lexus,RC,,,
2015,Nissan,Rogue,automatic,black,26500
2015,Nissan,GT-R,automatic,black,78000
2015,Nissan,Altima,automatic,black,15500
2015,Nissan,Versa,automatic,black,9750
2015,Nissan,GT-R,automatic,black,84500
2015,Nissan,Altima,automatic,black,9000
2015,Volkswagen,Beetle,automatic,black,14500
2015,BMW,2,,,
2015,Cadillac,Escalade,automatic,beige,74750
2015,Chevrolet,Camaro,automatic,gray,23500
2015,Chevrolet,Cruze,automatic,black,13700
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Malibu,automatic,black,14700
2015,Chevrolet,Express,,,
2015,Chevrolet,Impala,automatic,gray,20500
2015,Chrysler,200,automatic,black,15500
2015,Chrysler,200,automatic,black,16000
2015,Chevrolet,Suburban,automatic,brown,55000
2015,Chrysler,200,automatic,black,23300
2015,Chevrolet,Tahoe,automatic,black,35750
2015,Chrysler,200,automatic,black,16300
2015,Dodge,Dart,automatic,black,13900
2015,Dodge,Grand,,,
2015,Dodge,Dart,automatic,gray,13700
2015,Dodge,Journey,automatic,gray,15900
2015,Chrysler,200,automatic,blue,17900
2015,Dodge,Journey,automatic,black,15100
2015,Dodge,Dart,automatic,black,15800
2015,Ford,Explorer,automatic,black,35900
2015,Ford,Mustang,automatic,black,23500
2015,Ford,Taurus,automatic,beige,19500
2015,Hyundai,Accent,automatic,gray,6700
2015,GMC,Yukon,automatic,tan,46400
2015,Jeep,Compass,automatic,gray,17400
2015,Hyundai,Sonata,automatic,gray,11500
2015,Jeep,Compass,automatic,black,17800
2015,Infiniti,QX60,automatic,black,32000
2015,Jeep,Compass,automatic,gray,19500
2015,Hyundai,Tucson,automatic,tan,19600
2015,BMW,3,,,
2015,Jeep,Compass,automatic,black,8000
2015,Jeep,Grand,,,
2015,Jeep,Cherokee,automatic,black,20200
2015,Jeep,Wrangler,automatic,black,28300
2015,Kia,Forte,automatic,gray,12700
2015,Kia,Optima,automatic,gray,20500
2015,Kia,Rio,automatic,gray,11600
2015,Kia,Sorento,automatic,gray,21000
2015,Land,,,,
2015,Kia,Soul,automatic,black,14700
2015,Mazda,CX-5,automatic,black,19500
2015,Mazda,Mazda6,manual,black,19200
2015,Mazda,Mazda6,automatic,black,19500
2015,Nissan,Pathfinder,automatic,black,34200
2015,Nissan,Versa,,,
2015,Nissan,Frontier,automatic,gray,22500
2015,Mitsubishi,Outlander,,,
2015,Nissan,Frontier,automatic,gray,22100
2015,Ram,1500,automatic,gray,24600
2015,Nissan,Pathfinder,automatic,beige,34200
2015,Nissan,GT-R,automatic,black,79400
2015,Nissan,GT-R,automatic,black,77500
2015,Nissan,Versa,automatic,black,12300
2015,Mitsubishi,Mirage,automatic,black,6000
2015,Buick,LaCrosse,automatic,black,23800
2015,Cadillac,Escalade,automatic,beige,69200
2015,Buick,LaCrosse,automatic,black,23300
2015,Cadillac,Escalade,automatic,black,69100
2015,Buick,Encore,automatic,black,19900
2015,Chevrolet,Camaro,automatic,gray,24700
2015,Cadillac,XTS,automatic,beige,35800
2015,Cadillac,SRX,automatic,black,35000
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Malibu,automatic,black,19600
2015,Chevrolet,Malibu,automatic,gray,18000
2015,Chevrolet,Malibu,automatic,black,16300
2015,Chevrolet,Tahoe,automatic,brown,56500
2015,Chevrolet,Tahoe,automatic,black,45600
2015,Chevrolet,Traverse,automatic,black,27000
2015,Chevrolet,Sonic,automatic,gray,11300
2015,Chevrolet,Sonic,automatic,gray,14500
2015,Chrysler,200,automatic,black,14700
2015,Chrysler,200,automatic,black,11800
2015,Dodge,Charger,automatic,black,23900
2015,Dodge,Charger,automatic,black,23300
2015,Chrysler,200,automatic,black,18000
2015,Ford,Escape,automatic,gray,20700
2015,Ford,F-350,,,
2015,Ford,Escape,automatic,tan,20700
2015,Ford,Escape,automatic,gray,20000
2015,Ford,F-250,,,
2015,Ford,Escape,automatic,black,24300
2015,Ford,Mustang,automatic,black,24000
2015,Ford,Mustang,automatic,gray,37800
2015,Ford,Mustang,automatic,black,25500
2015,Ford,Taurus,automatic,black,22500
2015,GMC,Acadia,automatic,gray,31200
2015,Ford,Mustang,automatic,beige,25800
2015,Ford,Fiesta,automatic,black,7100
2015,Ford,Taurus,automatic,beige,21495
2015,Ford,Transit,,,
2015,GMC,Acadia,automatic,gray,33500
2015,GMC,Sierra,,,
2015,Ford,Transit,,,
2015,GMC,Acadia,automatic,black,33400
2015,Ford,Mustang,automatic,black,22800
2015,GMC,Yukon,automatic,black,40000
2015,Hyundai,Genesis,automatic,black,38600
2015,Hyundai,Elantra,automatic,gray,7800
2015,Hyundai,Santa,,,
2015,BMW,3,,,
2015,Hyundai,Equus,automatic,beige,43600
2015,Hyundai,Genesis,automatic,black,29500
2015,Hyundai,Genesis,automatic,gray,40800
2015,Hyundai,Elantra,automatic,gray,13200
2015,Hyundai,Genesis,automatic,black,39300
2015,Hyundai,Elantra,automatic,gray,13100
2015,Honda,Pilot,automatic,black,30500
2015,Hyundai,Sonata,automatic,beige,14500
2015,Hyundai,Elantra,automatic,gray,4300
2015,Hyundai,Elantra,automatic,gray,13200
2015,Hyundai,Santa,,,
2015,GMC,Terrain,automatic,black,27000
2015,Jeep,Patriot,automatic,gray,18400
2015,Jeep,Compass,automatic,black,16500
2015,Jeep,Patriot,automatic,black,18600
2015,Jeep,Patriot,automatic,black,18600
2015,Jeep,Patriot,automatic,black,18000
2015,Jaguar,F-TYPE,automatic,black,86500
2015,Jeep,Cherokee,automatic,black,23000
2015,Kia,Cadenza,automatic,black,22000
2015,Jeep,Patriot,automatic,tan,47000
2015,Jeep,Wrangler,automatic,black,33400
2015,Jeep,Wrangler,automatic,black,47000
2015,Jeep,Wrangler,automatic,black,33000
2015,Jeep,Wrangler,automatic,black,33500
2015,Kia,Soul,automatic,black,14000
2015,Kia,Soul,automatic,black,13200
2015,Kia,Soul,automatic,black,14300
2015,Kia,Sorento,automatic,gray,18100
2015,Kia,Sorento,automatic,black,17500
2015,MINI,Cooper,,,
2015,Kia,Sorento,automatic,black,17700
2015,Kia,Soul,automatic,black,14000
2015,Kia,Soul,automatic,black,13900
2015,Kia,Sorento,automatic,gray,19300
2015,Kia,Sorento,automatic,tan,17800
2015,Kia,Sorento,automatic,black,17500
2015,MINI,Cooper,,,
2015,Lincoln,MKZ,automatic,beige,36100
2015,Mercedes-Benz,C-Class,automatic,black,29000
2015,Mercedes-Benz,GLK-Class,automatic,beige,39500
2015,Nissan,Altima,automatic,black,16000
2015,Mazda,Mazda6,automatic,beige,15400
2015,Mercedes-Benz,C-Class,automatic,black,22500
2015,Mercedes-Benz,GLK-Class,automatic,beige,33000
2015,Nissan,Altima,automatic,beige,12800
2015,Mazda,CX-5,automatic,black,17600
2015,Mercedes-Benz,M-Class,automatic,gray,49500
2015,Mercedes-Benz,C-Class,automatic,black,29750
2015,Nissan,Altima,automatic,beige,15200
2015,Mercedes-Benz,GLK-Class,automatic,tan,36250
2015,Mercedes-Benz,M-Class,automatic,gray,43000
2015,Nissan,Altima,automatic,black,15400
2015,Nissan,Frontier,automatic,gray,22300
2015,Nissan,Altima,automatic,black,10700
2015,Nissan,Altima,automatic,gray,18800
2015,Nissan,Altima,automatic,black,15200
2015,Ram,1500,automatic,black,37500
2015,Ram,1500,automatic,black,37600
2015,Volkswagen,Jetta,sedan,gray,14000
2015,Toyota,Corolla,automatic,gray,12700
2015,Toyota,Corolla,automatic,black,16700
2015,Toyota,Corolla,automatic,black,13200
2015,Volvo,S60,automatic,black,23000
2015,Buick,LaCrosse,automatic,black,24000
2015,Buick,LaCrosse,automatic,tan,25300
2015,Chevrolet,Camaro,automatic,black,19750
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Equinox,automatic,black,18800
2015,Chevrolet,Equinox,automatic,black,21200
2015,Chevrolet,Equinox,automatic,black,19300
2015,Chevrolet,Equinox,automatic,black,21000
2015,Chevrolet,Equinox,automatic,black,21000
2015,Chevrolet,Equinox,automatic,black,19800
2015,Chevrolet,Spark,automatic,black,5500
2015,Chevrolet,Sonic,automatic,black,11400
2015,Chevrolet,Suburban,automatic,black,54000
2015,Chevrolet,Spark,automatic,black,6700
2015,Chevrolet,Tahoe,automatic,black,53500
2015,Chrysler,200,automatic,black,5000
2015,Chrysler,200,automatic,black,21250
2015,Chevrolet,Traverse,automatic,gray,25500
2015,Chevrolet,Traverse,automatic,gray,29000
2015,Chevrolet,Traverse,automatic,black,26900
2015,Chevrolet,Traverse,automatic,black,26700
2015,Ram,2500,automatic,black,47400
2015,Dodge,Journey,automatic,black,21300
2015,Dodge,Journey,automatic,black,21600
2015,Dodge,Charger,automatic,black,26100
2015,Chrysler,Town,,,
2015,Dodge,Journey,automatic,black,21600
2015,Dodge,Dart,automatic,black,14400
2015,Dodge,Charger,automatic,black,20100
2015,Dodge,Dart,automatic,black,14300
2015,Ford,F-250,,,
2015,Ford,Expedition,automatic,black,47100
2015,Ford,F-250,,,
2015,Ford,F-250,,,
2015,Ford,Escape,automatic,black,16500
2015,Ford,F-250,,,
2015,Ford,Mustang,automatic,black,28700
2015,Ford,Transit,,,
2015,Ford,Taurus,automatic,black,28500
2015,Ford,Taurus,automatic,black,22200
2015,Ford,Fusion,automatic,black,16400
2015,Ford,Mustang,automatic,black,28700
2015,Ford,Mustang,automatic,black,28200
2015,Ford,Taurus,automatic,beige,19200
2015,Ford,Transit,,,
2015,GMC,Acadia,automatic,brown,32000
2015,Ford,Mustang,automatic,black,22700
2015,Kia,Sedona,automatic,gray,19800
2015,Mitsubishi,Mirage,automatic,black,10600
2015,Subaru,Forester,automatic,black,29400
2015,Toyota,Camry,automatic,gray,17200
2015,Chevrolet,Cruze,automatic,black,8200
2015,Dodge,Charger,automatic,black,26500
2015,Ford,Mustang,automatic,black,29400
2015,GMC,Acadia,automatic,brown,31500
2015,Jaguar,F-TYPE,automatic,red,85000
2015,Volvo,S60,automatic,beige,25000
2015,Chevrolet,Tahoe,automatic,gray,43000
2015,Ford,Escape,automatic,gray,20000
2015,Ford,Fiesta,automatic,black,11600
2015,Audi,Q5,automatic,black,44000
2015,Audi,Q5,automatic,black,38800
2015,BMW,3,,,
2015,BMW,3,,,
2015,BMW,3,,,
2015,Audi,Q5,automatic,black,42000
2015,Hyundai,Elantra,automatic,tan,12500
2015,Hyundai,Sonata,automatic,gray,13500
2015,Kia,Sorento,automatic,gray,18600
2015,Toyota,Camry,automatic,gray,17500
2015,Hyundai,Sonata,automatic,gray,15400
2015,Lexus,GX,,,
2015,Mazda,CX-5,automatic,black,20800
2015,Lexus,RX,,,
2015,Nissan,Altima,automatic,black,15400
2015,Nissan,Altima,automatic,black,14700
2015,Subaru,Forester,automatic,gray,26200
2015,GMC,Sierra,,,
2015,Audi,A3,automatic,black,25000
2015,Lexus,GX,,,
2015,Subaru,Forester,automatic,black,28000
2015,Subaru,WRX,automatic,black,26500
2015,Kia,Forte,automatic,gray,13200
2015,Toyota,Camry,automatic,black,14500
2015,Chevrolet,Equinox,automatic,black,18800
2015,Chrysler,200,automatic,black,14000
2015,GMC,Terrain,automatic,black,19900
2015,Chrysler,Town,,,
2015,Dodge,Grand,,,
2015,Ford,Fiesta,automatic,tan,10500
2015,Ford,Transit,,,
2015,Ford,Mustang,manual,black,36000
2015,Ford,Fusion,automatic,black,17700
2015,GMC,Terrain,automatic,black,28100
2015,Ford,Taurus,automatic,black,18700
2015,Hyundai,Elantra,automatic,gray,13100
2015,Hyundai,Elantra,automatic,black,13300
2015,Hyundai,Elantra,automatic,gray,8900
2015,Hyundai,Sonata,automatic,gray,15800
2015,Jeep,Wrangler,automatic,black,33100
2015,Kia,Cadenza,automatic,beige,21000
2015,Kia,Cadenza,automatic,black,21500
2015,Kia,Forte,automatic,gray,12600
2015,Jeep,Wrangler,automatic,black,32500
2015,Kia,Sorento,automatic,gray,20300
2015,Kia,Sorento,automatic,black,20600
2015,Kia,Sorento,automatic,black,18600
2015,Kia,Sorento,automatic,black,18400
2015,Kia,Sorento,automatic,tan,20900
2015,Kia,Sorento,automatic,black,20100
2015,Kia,Sorento,automatic,tan,20000
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,gray,20300
2015,Kia,Sorento,automatic,tan,20100
2015,Kia,Sorento,automatic,gray,20000
2015,Kia,Sorento,automatic,black,21300
2015,Kia,Sorento,automatic,gray,20100
2015,Kia,Sorento,automatic,black,20300
2015,Kia,Sorento,automatic,gray,21000
2015,Kia,Sorento,automatic,black,21100
2015,Kia,Sorento,automatic,beige,20300
2015,Kia,Sorento,automatic,black,20000
2015,Kia,Sorento,automatic,gray,20100
2015,Kia,Sorento,automatic,black,20800
2015,Kia,Sorento,automatic,gray,20000
2015,Kia,Sorento,automatic,black,20300
2015,Kia,Sorento,automatic,black,20000
2015,Kia,Sorento,automatic,black,21200
2015,Kia,Sorento,automatic,gray,20600
2015,Kia,Sorento,automatic,black,19500
2015,Kia,Sorento,automatic,gray,17000
2015,Kia,Sorento,automatic,black,16600
2015,Kia,Sorento,automatic,black,18000
2015,Kia,Soul,automatic,black,13700
2015,Kia,Soul,automatic,black,13600
2015,BMW,X1,automatic,black,27000
2015,Lexus,RX,,,
2015,Mercedes-Benz,C-Class,automatic,black,39000
2015,Mercedes-Benz,C-Class,automatic,black,36250
2015,Mercedes-Benz,GL-Class,automatic,black,59500
2015,Nissan,Altima,automatic,black,8100
2015,Mitsubishi,Mirage,automatic,black,2200
2015,Nissan,Versa,,,
2015,Toyota,Camry,automatic,beige,19500
2015,Volkswagen,Jetta,sedan,black,14300
2015,Toyota,Corolla,automatic,black,16500
2015,Toyota,Tacoma,automatic,gray,24600
2015,Volkswagen,Jetta,sedan,silver,13550
2015,Buick,LaCrosse,automatic,beige,28900
2015,Buick,Verano,automatic,tan,14200
2015,Chevrolet,Camaro,automatic,black,24600
2015,Chevrolet,Camaro,manual,black,38000
2015,Chevrolet,Malibu,automatic,black,16500
2015,Chevrolet,Malibu,automatic,gray,16500
2015,Chrysler,200,automatic,black,14800
2015,Chrysler,200,automatic,black,6700
2015,Chrysler,200,automatic,black,15400
2015,Chrysler,200,automatic,black,10500
2015,Audi,Q5,automatic,beige,35000
2015,Ford,Mustang,automatic,black,22900
2015,Ford,Fusion,automatic,gray,14500
2015,Ford,Mustang,manual,black,27300
2015,Ford,Mustang,manual,black,28300
2015,GMC,Yukon,,,
2015,GMC,Yukon,,,
2015,Hyundai,Elantra,automatic,gray,10400
2015,GMC,Acadia,automatic,brown,31300
2015,GMC,Sierra,,,
2015,Honda,Civic,automatic,beige,8250
2015,Jeep,Cherokee,automatic,black,26500
2015,Jeep,Grand,,,
2015,Kia,Cadenza,automatic,black,21300
2015,Kia,Cadenza,automatic,black,21300
2015,Jeep,Grand,,,
2015,Kia,Cadenza,automatic,black,21300
2015,Jeep,Wrangler,automatic,black,32800
2015,Jeep,Wrangler,automatic,black,31500
2015,Jeep,Wrangler,automatic,black,30500
2015,Kia,Cadenza,automatic,black,21300
2015,Kia,Cadenza,automatic,beige,21700
2015,Kia,Cadenza,automatic,tan,21400
2015,Kia,Cadenza,automatic,tan,21500
2015,Kia,Cadenza,automatic,black,21900
2015,Kia,Cadenza,automatic,beige,21300
2015,Kia,Sorento,automatic,black,21500
2015,Kia,Sorento,automatic,black,20700
2015,Kia,K900,automatic,gray,36200
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Forte,automatic,black,13000
2015,Kia,Sorento,automatic,black,21900
2015,Kia,Sorento,automatic,tan,21000
2015,Kia,Sorento,automatic,gray,20900
2015,Kia,Sorento,automatic,tan,20500
2015,Kia,Sorento,automatic,tan,21400
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,beige,20000
2015,Kia,Sorento,automatic,gray,20700
2015,Kia,Sorento,automatic,gray,20500
2015,Kia,Sorento,automatic,black,21700
2015,Kia,Sorento,automatic,beige,20100
2015,Kia,Sorento,automatic,tan,20700
2015,Kia,Sorento,automatic,tan,21300
2015,Kia,Sorento,automatic,black,20300
2015,Kia,Optima,automatic,beige,18000
2015,Kia,Sorento,automatic,tan,20700
2015,Kia,Sorento,automatic,gray,20300
2015,Kia,Sorento,automatic,black,20000
2015,Kia,Sorento,automatic,gray,20000
2015,Kia,Sorento,automatic,beige,20100
2015,Kia,Sorento,automatic,black,18700
2015,Kia,Sportage,automatic,black,18300
2015,Kia,Sorento,automatic,black,20000
2015,Mazda,Mazda6,automatic,black,15100
2015,Mazda,3,automatic,black,17250
2015,Lexus,RX,,,
2015,Nissan,Altima,automatic,black,7800
2015,Nissan,Altima,automatic,black,9800
2015,Subaru,Forester,automatic,black,23900
2015,Ram,1500,automatic,gray,30000
2015,Subaru,Forester,automatic,gray,23600
2015,Subaru,Forester,automatic,black,23700
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,beige,23900
2015,Subaru,Forester,automatic,black,24000
2015,Subaru,Forester,automatic,gray,26300
2015,Nissan,Versa,,,
2015,Subaru,Forester,automatic,black,23800
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,black,24200
2015,Subaru,Forester,automatic,gray,23500
2015,Nissan,Versa,,,
2015,Subaru,Forester,automatic,gray,23600
2015,Subaru,Forester,automatic,beige,23700
2015,Subaru,Forester,automatic,gray,23200
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,black,24100
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,beige,23500
2015,Subaru,Forester,automatic,beige,23800
2015,Subaru,Forester,automatic,gray,23900
2015,Subaru,Forester,automatic,black,23900
2015,Subaru,Forester,automatic,gray,23800
2015,Nissan,Pathfinder,automatic,beige,31800
2015,Subaru,Forester,automatic,beige,23300
2015,Subaru,Forester,automatic,beige,23700
2015,Subaru,Forester,automatic,beige,23600
2015,Subaru,Forester,automatic,gray,23400
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,black,23900
2015,Subaru,Forester,automatic,black,24300
2015,Subaru,Forester,automatic,black,24200
2015,Subaru,Forester,automatic,black,23300
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23700
2015,Nissan,Versa,,,
2015,Subaru,Forester,automatic,gray,23900
2015,Toyota,Corolla,automatic,black,16700
2015,Subaru,Forester,automatic,gray,22400
2015,Subaru,Forester,automatic,gray,23000
2015,Volkswagen,Jetta,sedan,red,13900
2015,Volkswagen,Golf,,,
2015,Subaru,WRX,manual,black,29500
2015,Subaru,Forester,automatic,gray,22500
2015,Toyota,Camry,automatic,gray,19000
2015,Subaru,WRX,manual,black,37600
2015,Volkswagen,Golf,automatic,black,10100
2015,Subaru,WRX,automatic,black,30200
2015,Toyota,Avalon,automatic,black,19600
2015,Toyota,Tacoma,automatic,gray,31000
2015,Subaru,Forester,automatic,gray,23600
2015,Subaru,WRX,automatic,black,30100
2015,Toyota,Yaris,automatic,black,13800
2015,Subaru,Forester,automatic,black,23700
2015,Subaru,Forester,automatic,black,23200
2015,Toyota,Camry,automatic,black,13900
2015,Subaru,WRX,manual,black,35100
2015,Subaru,Forester,automatic,gray,23200
2015,Buick,LaCrosse,automatic,beige,30300
2015,Buick,Regal,automatic,black,20900
2015,Volvo,V60,automatic,black,21700
2015,Buick,Verano,automatic,gray,16900
2015,Chevrolet,Silverado,,,
2015,Buick,Verano,automatic,gray,17100
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Cruze,automatic,black,17600
2015,Chevrolet,Cruze,automatic,black,17200
2015,Chevrolet,Cruze,automatic,brown,17000
2015,Chevrolet,Equinox,automatic,black,20100
2015,Chevrolet,Cruze,automatic,black,17200
2015,Chevrolet,Cruze,automatic,black,15500
2015,Chevrolet,Cruze,automatic,black,17300
2015,Chevrolet,Cruze,automatic,black,17100
2015,Chevrolet,Corvette,automatic,black,51000
2015,Chevrolet,Traverse,automatic,black,26700
2015,Chevrolet,Tahoe,automatic,black,44800
2015,Chevrolet,Tahoe,automatic,gray,42300
2015,Chevrolet,Traverse,automatic,black,26700
2015,Chevrolet,Tahoe,automatic,black,53000
2015,Chevrolet,Tahoe,automatic,black,36700
2015,Chrysler,200,automatic,black,14700
2015,Chrysler,200,automatic,black,16400
2015,Chrysler,200,automatic,black,16500
2015,Dodge,Challenger,manual,red,32000
2015,Dodge,Charger,automatic,black,19200
2015,Dodge,Journey,automatic,black,17000
2015,Dodge,Journey,automatic,black,20500
2015,Ford,F-250,,,
2015,Ford,Escape,automatic,gray,23400
2015,Ford,F-250,,,
2015,Ford,Explorer,automatic,black,35000
2015,Ford,Mustang,automatic,black,27800
2015,Ford,Mustang,automatic,black,26300
2015,Ford,F-250,,,
2015,Ford,Mustang,automatic,gray,26000
2015,Ford,Fiesta,automatic,black,10400
2015,Ford,Explorer,automatic,black,29000
2015,Ford,Fusion,automatic,black,17000
2015,Ford,Transit,,,
2015,Hyundai,Elantra,automatic,gray,13500
2015,GMC,Yukon,,,
2015,Honda,Pilot,automatic,gray,33700
2015,Hyundai,Sonata,automatic,gray,15700
2015,Hyundai,Accent,automatic,gray,12000
2015,Hyundai,Veloster,automatic,black,15200
2015,Jeep,Cherokee,automatic,black,26400
2015,Kia,Forte,automatic,gray,12000
2015,Kia,Soul,automatic,black,13800
2015,Lexus,RX,,,
2015,Mazda,CX-5,automatic,black,19500
2015,Lexus,RC,,,
2015,Mazda,CX-5,automatic,black,19100
2015,Nissan,Frontier,automatic,gray,24500
2015,Nissan,Versa,automatic,black,10000
2015,Ram,1500,automatic,black,37600
2015,Ram,1500,automatic,black,37400
2015,Toyota,4Runner,automatic,black,34750
2015,Toyota,4Runner,automatic,tan,28000
2015,Toyota,4Runner,automatic,black,29800
2015,Subaru,Forester,automatic,gray,28000
2015,Scion,tC,automatic,gray,16700
2015,Buick,Verano,automatic,gray,16700
2015,Buick,Verano,automatic,gray,18000
2015,Volkswagen,Tiguan,automatic,black,17200
2015,Volkswagen,Tiguan,automatic,black,17500
